hq_id,dept_id,sec_id,month,hc_g1,hc_g2,hc_g3,hc_g4,hc_g5,hc_g6,hc_g7,hc_g8,hc_g9,hc_g10,territory_potential,discount_amount_total,touches,opps_created,meetings_held,proposals_sent,net_sales,u_s
HQ02,DEPT12,SEC112,2025-12,4,9,5,5,2,1,0,0,1,1,1.5442210079727332,6.80781082328394,26,18,14,11,81497.08698628312,0.2794719038622732
HQ02,DEPT12,SEC113,2025-12,2,4,4,4,3,2,0,1,1,0,3.217882042715465,14.362878398112608,25,16,9,7,34310.51834047443,0.11548528983175894
HQ02,DEPT12,SEC114,2025-12,5,3,2,2,1,2,0,1,2,4,2.2638082382648728,29.305957366264927,15,11,7,2,11258.082935575332,0.04699136929742712
HQ02,DEPT12,SEC115,2025-12,3,2,1,4,4,0,1,0,1,1,1.107759470489163,5.973600627396727,20,14,9,4,15191.719620290463,0.012228757840630208
HQ02,DEPT12,SEC116,2025-12,8,5,3,3,1,1,0,0,0,2,3.577611549492632,25.064855428631287,16,7,3,3,20588.92795730911,0.1964363086288171
HQ02,DEPT12,SEC117,2025-12,4,2,4,4,4,3,1,0,0,0,2.990167525253653,23.258861792349254,28,19,8,4,0.0,0.13382166044462415
HQ02,DEPT12,SEC118,2025-12,3,2,3,4,1,2,0,0,4,1,2.117304487637937,16.598895398170633,9,2,1,1,0.0,0.136495044102234
HQ02,DEPT12,SEC119,2025-12,8,2,5,2,2,0,3,1,4,1,1.7144793116112704,17.09131552845381,15,11,8,6,17744.51859475657,0.36768172913017444
HQ02,DEPT12,SEC120,2025-12,3,3,5,4,0,3,1,2,0,1,3.6419992075176455,6.433250318864832,37,21,12,4,21750.445274306545,0.38338127229588576
HQ02,DEPT13,SEC121,2025-12,5,5,5,2,1,5,3,0,3,1,3.07182767365372,11.683141497331878,21,15,6,5,30810.797142647785,0.05177637531663584
HQ02,DEPT13,SEC122,2025-12,8,4,6,2,0,5,2,2,0,0,6.258313869679934,28.72475733871864,22,15,10,5,29461.606899908988,0.47372737692313044
HQ02,DEPT13,SEC123,2025-12,7,4,6,4,3,1,1,0,4,0,3.1489403819166766,19.045894175304266,21,14,5,5,19126.40800976109,0.04799748407203147
HQ02,DEPT13,SEC124,2025-12,8,4,3,2,2,3,2,2,1,0,3.113339983012786,16.008968273372876,27,18,8,7,21055.443224051032,0.035591497832964766
HQ02,DEPT13,SEC125,2025-12,8,3,4,3,2,0,0,3,0,0,2.5640171414320743,5.667257971582916,9,4,3,2,6738.311702338273,0.08574784188076286
HQ02,DEPT13,SEC126,2025-12,6,8,2,6,3,1,2,1,1,1,3.617819707060021,29.320282410425346,32,18,9,6,14827.996886706736,0.39180052251204744
HQ02,DEPT13,SEC127,2025-12,5,3,7,1,2,5,0,1,1,2,3.3830572768341747,12.364269084919405,36,15,11,7,26806.461436090314,0.0658147504091569
HQ02,DEPT13,SEC128,2025-12,9,12,3,4,0,2,1,4,0,3,4.212699918701477,17.10108192016185,42,28,18,9,55710.465992798876,0.12327816925012114
HQ02,DEPT13,SEC129,2025-12,3,6,3,0,1,4,2,0,1,2,2.264914428878992,10.868308935324643,21,5,1,1,6237.5493801626,0.3318866130179666
HQ02,DEPT13,SEC130,2025-12,5,8,7,4,1,3,1,1,1,0,2.334055667976506,11.65380830962316,14,5,2,2,0.0,0.12862693153848404
HQ02,DEPT14,SEC131,2025-12,4,4,4,2,4,2,0,0,2,1,2.298631372031623,20.743392452881114,13,9,5,5,24874.596290011028,0.4607267975987976
HQ02,DEPT14,SEC132,2025-12,2,4,4,5,3,1,1,1,0,1,3.585079331052139,13.85944327277477,38,19,16,11,79047.90896648457,0.05497033116657184
HQ02,DEPT14,SEC133,2025-12,5,5,7,5,6,3,2,0,0,0,4.592529924812397,31.371094800844414,58,33,18,13,43275.562785862545,0.36734070951615005
HQ02,DEPT14,SEC134,2025-12,6,5,5,2,2,4,2,3,0,1,2.3149910637920996,17.472106807526924,11,7,4,2,4601.033936211675,0.41044775977369946
HQ02,DEPT14,SEC135,2025-12,8,4,2,2,1,1,2,2,0,0,2.3427587671740495,17.20364206017569,26,14,7,3,3492.6077079441297,0.4952783796693748
HQ02,DEPT14,SEC136,2025-12,4,2,4,6,1,2,1,3,0,2,3.034136980388956,21.11826400469905,24,14,5,5,22610.000545060222,0.5170997162349891
HQ02,DEPT14,SEC137,2025-12,7,7,7,2,1,3,1,1,1,0,2.4942385069814335,14.303126673115106,34,23,19,9,36532.671498449025,0.053855763984780196
HQ02,DEPT14,SEC138,2025-12,6,6,1,6,1,2,3,0,0,2,3.793233336956005,16.92424255026731,37,22,15,8,35876.657161717914,0.11495619634079632
HQ02,DEPT14,SEC139,2025-12,8,4,6,1,4,1,1,0,0,0,1.2359970203139152,12.54538864759293,19,9,4,2,4285.377493801768,0.43843328767266065
HQ02,DEPT14,SEC140,2025-12,3,4,4,3,1,3,1,1,1,0,2.0353203640973607,11.274083586409974,24,11,5,3,6849.616848091046,0.3321137046130464
HQ02,DEPT15,SEC141,2025-12,5,11,5,5,3,2,2,2,2,1,2.06711576023085,8.857679122396235,34,18,13,8,11231.846141396718,0.2684181056867479
HQ02,DEPT15,SEC142,2025-12,7,8,5,2,0,4,5,2,1,0,1.206683148030192,8.393554169354532,14,8,5,3,6185.929657053034,0.1929980384067133
HQ02,DEPT15,SEC143,2025-12,4,5,5,5,3,4,1,3,1,1,1.9400748299507613,10.187551320221441,13,8,4,4,14039.363624184216,0.11838153685787688
HQ02,DEPT15,SEC144,2025-12,9,6,1,5,1,2,1,2,2,0,1.9732765006246296,36.160044620374165,17,14,11,8,22847.082560185052,0.0015365600160213888
HQ02,DEPT15,SEC145,2025-12,5,3,2,2,1,2,3,0,2,1,2.533529452069628,10.834763199319116,10,5,3,2,7003.702701977076,0.049032869557353774
HQ02,DEPT15,SEC146,2025-12,3,8,4,4,4,3,1,1,2,2,4.012995869807727,40.8015467440725,34,22,15,8,69437.75204929392,0.10127236463968006
HQ02,DEPT15,SEC147,2025-12,2,3,5,3,5,3,2,1,1,2,2.494850411469525,29.15483789944051,22,13,5,1,0.0,0.422244558394115
HQ02,DEPT15,SEC148,2025-12,5,3,8,5,2,2,2,2,0,2,1.8949931010200471,15.405804807171352,28,19,13,8,40844.77636238585,0.027175472070523662
HQ02,DEPT15,SEC149,2025-12,1,5,4,1,2,1,0,0,1,1,2.6646318635606883,11.536573950935443,16,9,4,3,9450.96261327758,0.19318163798305735
HQ02,DEPT15,SEC150,2025-12,11,5,6,6,0,2,1,0,0,3,3.9243893813625386,13.201198352675718,27,16,12,6,25112.01520251357,0.6150516303093068
HQ02,DEPT16,SEC151,2025-12,7,6,2,5,3,3,0,0,0,0,1.9317269862879896,18.162732616193555,22,13,8,6,23432.951425900294,0.014615520579035384
HQ02,DEPT16,SEC152,2025-12,6,11,6,3,1,4,1,1,2,2,1.9764430516747005,7.28976640321901,26,11,5,2,4226.368540269295,0.2529690810878613
HQ02,DEPT16,SEC153,2025-12,3,4,0,5,2,1,1,1,1,0,3.305183969491944,18.55178427833379,25,15,11,10,32501.173585238183,0.3656439181270884
HQ02,DEPT16,SEC154,2025-12,7,9,4,4,0,4,2,0,2,1,2.5154767783820913,23.502173363701214,12,9,5,2,0.0,0.2634457100786252
HQ02,DEPT16,SEC155,2025-12,5,5,4,2,5,3,2,2,2,0,3.40968407967952,13.201700618423576,24,12,8,6,40488.85237224182,0.10023703221024362
HQ02,DEPT16,SEC156,2025-12,9,3,4,1,2,4,2,0,0,0,2.705329247136532,19.948029887139757,20,11,9,5,10895.554874947802,0.2747707627068039
HQ02,DEPT16,SEC157,2025-12,5,3,3,3,3,2,1,1,1,0,3.474957597664412,7.126303287638267,22,14,7,3,7892.812857690551,0.3979178153218692
HQ02,DEPT16,SEC158,2025-12,5,4,5,8,2,2,3,3,1,1,1.8921668618085385,18.19123629013296,16,9,7,5,18347.544684457098,0.009189447778325234
HQ02,DEPT16,SEC159,2025-12,6,4,1,3,0,8,0,2,3,1,2.706808788582902,16.352648333397227,12,8,4,3,10303.347014301506,0.14525083000007355
HQ02,DEPT16,SEC160,2025-12,5,5,4,4,1,2,1,2,2,0,2.525044016803724,24.292384159443706,31,10,6,6,30756.12771239094,0.09830192830858825
HQ02,DEPT17,SEC161,2025-12,6,0,6,3,4,3,4,1,1,1,1.7761323737535695,12.00779664604498,17,10,8,6,37786.7648660982,0.30082734759138124
HQ02,DEPT17,SEC162,2025-12,8,6,4,2,1,4,0,1,1,0,1.5726824341893972,7.958867404367423,10,5,2,0,0.0,0.1614346311011778
HQ02,DEPT17,SEC163,2025-12,2,6,4,5,1,3,2,0,0,1,3.4556554933853136,16.89777316405945,17,13,8,5,19774.516859048927,0.4012194322328231
HQ02,DEPT17,SEC164,2025-12,7,3,4,0,2,1,0,0,1,1,2.404078490801332,18.6952011032217,18,9,4,0,0.0,0.04635170377497014
HQ02,DEPT17,SEC165,2025-12,4,3,1,1,0,5,1,0,1,0,1.9006613440492086,7.383663414819706,10,5,5,1,0.0,0.2087827835012109
HQ02,DEPT17,SEC166,2025-12,4,6,7,2,4,4,1,0,0,0,2.628300322541166,18.491259018616464,20,10,6,3,15221.65385397629,0.06715764506414985
HQ02,DEPT17,SEC167,2025-12,11,5,4,5,1,0,1,0,1,1,4.034194284297692,29.035173754686124,20,13,9,8,36256.795251829106,0.07274903738136647
HQ02,DEPT17,SEC168,2025-12,6,4,5,6,4,3,2,1,3,2,1.2235319952115764,8.442572678755084,15,5,4,3,3004.027071654986,0.05297200753611331
HQ02,DEPT17,SEC169,2025-12,9,5,3,6,0,0,5,2,0,1,1.6099070727372455,12.717125873585246,21,15,8,4,15522.074386262577,0.32531642167000996
HQ02,DEPT17,SEC170,2025-12,6,9,6,2,1,2,1,1,1,1,1.9679447918929664,21.501661712990515,18,13,8,5,24837.92586827286,0.027146934488362265
HQ02,DEPT18,SEC171,2025-12,5,1,3,6,2,1,3,1,2,1,4.533129787964292,30.345412349324214,33,19,8,6,13856.74719647933,0.06846849904167154
HQ02,DEPT18,SEC172,2025-12,6,9,4,4,1,1,2,2,1,0,3.0008795949836222,50.044455328226455,40,17,9,4,5644.211522095301,0.7552422112601761
HQ02,DEPT18,SEC173,2025-12,2,2,5,5,1,3,2,1,1,0,3.555732301985493,20.9286079826858,25,15,9,3,33644.34134932324,0.5630533833845011
HQ02,DEPT18,SEC174,2025-12,9,6,6,4,1,1,2,2,1,0,1.823839105952917,11.299227708268225,27,21,9,6,26272.13966510781,0.255973005167646
HQ02,DEPT18,SEC175,2025-12,5,3,9,2,1,8,1,3,2,4,1.8370526076980862,13.076372519983376,20,13,10,6,42923.58714269524,0.08621500846475283
HQ02,DEPT18,SEC176,2025-12,5,4,2,0,2,2,1,2,3,2,3.1795344949883977,7.936830370375695,31,18,7,3,12639.627791878947,0.43903260055110094
HQ02,DEPT18,SEC177,2025-12,2,2,5,7,3,1,0,1,1,1,2.7742932104700535,19.095293074727344,43,26,20,14,21375.152626904513,0.17721210418904593
HQ02,DEPT18,SEC178,2025-12,6,8,7,0,2,3,3,0,1,1,3.2938549184610966,23.80549511966216,27,16,8,6,26952.88432475329,0.09468150107710215
HQ02,DEPT18,SEC179,2025-12,7,7,1,4,0,2,2,1,1,3,2.545469603894526,42.12603152560737,30,19,11,8,19616.833498631637,0.36175608626647004
HQ02,DEPT18,SEC180,2025-12,2,4,2,5,4,4,1,2,0,0,2.996216434675398,31.90169662435517,18,8,7,4,17931.6342670571,0.21872515132308254
HQ02,DEPT19,SEC181,2025-12,6,7,7,6,0,2,1,2,1,1,2.8729566172220604,10.756946012508836,31,15,7,6,22734.30651494517,0.19624393202033896
HQ02,DEPT19,SEC182,2025-12,1,6,3,3,2,3,1,3,0,0,3.568761390602901,13.272363754187927,27,14,10,8,4097.1228927562415,0.6441867089215965
HQ02,DEPT19,SEC183,2025-12,8,4,5,6,3,3,0,1,1,1,3.6054727472313757,22.768620830923748,38,24,17,12,56774.469476817096,0.0487997761634723
HQ02,DEPT19,SEC184,2025-12,6,5,3,4,0,5,0,2,2,0,1.541945301329301,4.657300012281999,12,6,2,2,4272.020120762391,0.3187243235578689
HQ02,DEPT19,SEC185,2025-12,6,4,10,4,2,1,0,2,0,1,1.2379490342830524,24.804665924521228,15,10,4,2,5887.5776671701005,0.1588318282098221
HQ02,DEPT19,SEC186,2025-12,6,4,5,3,1,4,3,1,1,1,3.85978271012312,27.63357045150267,34,20,15,9,50069.04978697509,0.26305823345027646
HQ02,DEPT19,SEC187,2025-12,2,3,1,5,3,0,1,1,0,0,4.119384597400386,45.45319339057673,22,12,6,4,17787.097421334667,0.028278766275767094
HQ02,DEPT19,SEC188,2025-12,3,4,5,2,3,2,1,2,2,0,1.901764126774561,10.631261689555787,22,8,6,4,7001.296626552499,0.5273185174069893
HQ02,DEPT19,SEC189,2025-12,5,7,6,4,3,0,1,2,1,0,1.4177308602164347,9.5469637315369,18,11,7,5,16835.384483464015,0.44011357361729714
HQ02,DEPT19,SEC190,2025-12,5,2,7,5,2,1,0,2,1,0,2.8141554177418664,10.309588924361726,22,11,9,2,3246.5528546481723,0.6387741336084894
HQ02,DEPT20,SEC191,2025-12,10,5,3,2,2,2,1,2,1,2,3.7651713790605528,16.90604373156548,31,17,8,5,20345.285741364452,0.38622677438220926
HQ02,DEPT20,SEC192,2025-12,6,5,0,3,1,6,0,0,0,0,5.099579487258145,18.07987669891855,19,11,7,4,15437.652184427958,0.3290356735363919
HQ02,DEPT20,SEC193,2025-12,3,4,4,1,3,2,1,2,0,1,3.2566665782446704,14.073330669777471,24,14,7,4,7405.645766643979,0.5510740584963942
HQ02,DEPT20,SEC194,2025-12,5,9,5,3,0,1,1,0,0,0,2.3866701604880327,10.25789346580048,21,8,4,3,2601.5768043662715,0.8715201507721221
HQ02,DEPT20,SEC195,2025-12,13,6,5,3,3,2,2,0,1,0,1.9885471216047264,13.735791600631917,10,7,5,4,0.0,0.3514699886476025
HQ02,DEPT20,SEC196,2025-12,4,1,3,2,4,1,2,1,2,0,2.7291984337824307,9.789728124970665,18,13,9,4,3840.93942510561,0.11047468703640916
HQ02,DEPT20,SEC197,2025-12,10,4,7,2,3,1,2,1,1,1,2.447965701287998,18.9982402107891,22,15,10,4,18453.706798229992,0.10246666528215286
HQ02,DEPT20,SEC198,2025-12,6,5,2,3,3,2,1,1,1,1,1.9054653043299827,32.677815098192575,12,6,4,2,5646.767757646535,0.5186092933216777
HQ02,DEPT20,SEC199,2025-12,10,4,3,2,2,0,4,1,1,0,5.568158995229563,24.065884637540073,45,23,11,6,15365.339740115633,0.29605712352847124
HQ02,DEPT20,SEC200,2025-12,5,6,3,5,4,1,3,1,0,1,5.077448850806444,22.245557470118477,39,19,18,15,86527.5242922773,0.07358335378263292
HQ03,DEPT21,SEC201,2025-12,6,6,0,0,0,4,1,1,0,3,4.045548089057916,43.10745294328547,17,10,6,4,15387.145032791466,0.2332012728185232
HQ03,DEPT21,SEC202,2025-12,8,4,6,3,1,2,3,0,1,0,1.969347679517667,32.6029547207876,26,14,9,6,16762.360871516994,0.1304298223399856
HQ03,DEPT21,SEC203,2025-12,6,1,6,2,3,2,1,1,1,0,3.6665705256309957,16.793119841376924,40,30,16,11,57016.546504388396,0.11284682136902977
HQ03,DEPT21,SEC204,2025-12,7,9,5,5,7,4,1,1,0,1,3.400318974748858,18.55042768208552,41,26,19,15,92025.84901061011,0.040146889354812344
HQ03,DEPT21,SEC205,2025-12,4,10,5,2,1,2,1,0,2,0,3.173677367768144,25.30012827580438,42,28,20,10,19937.49080473742,0.4124687425109945
HQ03,DEPT21,SEC206,2025-12,6,6,8,4,4,4,2,1,1,0,4.209664037601833,36.90849227051758,37,26,15,7,32914.63375381551,0.07145212319239956
HQ03,DEPT21,SEC207,2025-12,8,5,3,6,0,1,2,0,0,0,3.3952585017146286,21.653316420419703,35,22,14,9,23600.21195329827,0.07991624700268653
HQ03,DEPT21,SEC208,2025-12,4,2,2,3,1,1,2,3,1,0,3.5219153766283187,6.626304105160041,18,13,8,7,78211.30192547635,0.06965096688787678
HQ03,DEPT21,SEC209,2025-12,6,6,4,2,3,2,2,2,1,0,3.3970832614965705,19.011604117586838,21,14,11,7,54093.69474444368,0.16659816564570482
HQ03,DEPT21,SEC210,2025-12,8,7,2,1,2,1,2,2,3,2,3.062639092506347,48.624825224628914,31,21,15,13,40668.343504173485,0.1414615567635417
HQ03,DEPT22,SEC211,2025-12,3,4,4,4,2,3,1,2,1,0,1.4560628347817908,16.856970270663552,11,5,2,2,8265.697579726551,0.30381474534594854
HQ03,DEPT22,SEC212,2025-12,6,12,4,4,1,3,2,5,1,0,2.799014461239857,19.28624126345693,21,13,9,7,21482.96793087242,0.04662879830053981
HQ03,DEPT22,SEC213,2025-12,4,7,4,4,1,5,1,1,0,0,2.237441027517565,7.832836574511706,17,9,7,2,7400.053100353416,0.10552692251976103
HQ03,DEPT22,SEC214,2025-12,9,7,3,4,1,3,2,1,1,1,1.7368196697952447,9.873313229163736,23,16,11,8,13417.80958154415,0.01594660427336021
HQ03,DEPT22,SEC215,2025-12,3,6,3,1,2,1,1,3,1,2,4.89706387705653,49.25040953096862,28,16,10,5,11951.666476952949,2.531792742425413e-05
HQ03,DEPT22,SEC216,2025-12,7,4,6,5,3,4,3,1,1,3,4.978598219126848,37.974817311392265,28,21,16,12,53381.30598105669,0.21646741006285422
HQ03,DEPT22,SEC217,2025-12,4,4,3,1,3,3,3,2,2,1,4.374215590363986,17.274469251424776,12,9,6,5,16267.347456936577,0.0949482785019924
HQ03,DEPT22,SEC218,2025-12,7,6,6,1,1,1,1,0,1,0,2.972266211120857,18.118058503434696,41,25,12,12,63639.05995821778,0.029185979524046838
HQ03,DEPT22,SEC219,2025-12,9,6,3,3,0,6,0,1,1,1,4.3610758972053185,22.254935215176275,36,23,9,5,12034.414288506914,0.6279504926791785
HQ03,DEPT22,SEC220,2025-12,11,7,2,1,3,3,1,3,0,0,2.7297734303599093,26.327041386020664,33,18,11,9,13911.128500722582,0.47200647074257274
HQ03,DEPT23,SEC221,2025-12,5,4,2,0,1,3,5,0,1,0,2.9182351909798636,15.726913475185423,16,11,6,6,27897.841402041417,0.11575396576695024
HQ03,DEPT23,SEC222,2025-12,7,3,4,9,2,3,1,2,2,0,1.853887935009887,19.207143147628678,35,21,10,7,20800.580636735038,0.22891716290843026
HQ03,DEPT23,SEC223,2025-12,14,4,5,1,0,1,0,1,1,0,3.12347747534549,34.27720881626089,28,15,7,5,14799.146711099183,0.33372344159502537
HQ03,DEPT23,SEC224,2025-12,5,7,2,4,2,3,2,0,1,0,2.7763443350297625,25.91689610896018,46,21,8,6,19661.038881514,0.3573428859266595
HQ03,DEPT23,SEC225,2025-12,6,3,4,4,2,0,2,3,1,1,1.7230082731114376,33.77461379265002,35,22,15,11,51517.64628305238,0.07882476754414154
HQ03,DEPT23,SEC226,2025-12,9,4,5,4,1,3,1,2,2,0,2.6700067776755305,22.950977783361406,38,25,16,11,28810.050751485243,0.14404302101748323
HQ03,DEPT23,SEC227,2025-12,7,6,3,3,2,2,2,1,1,2,2.6434758278321824,26.870710208401338,34,17,12,5,17429.095331205714,0.5233757960922578
HQ03,DEPT23,SEC228,2025-12,9,3,3,9,1,3,0,0,0,2,5.099519952430384,20.099470005149566,41,22,10,7,18493.929281050037,0.27823154446745424
HQ03,DEPT23,SEC229,2025-12,10,5,6,3,3,5,1,2,1,2,3.7172147509146507,32.23594431415657,54,36,24,17,49762.17031855622,0.13632610146430887
HQ03,DEPT23,SEC230,2025-12,6,3,4,7,5,3,2,0,1,0,2.729192843290672,27.004822269364627,40,28,13,7,10902.54369273231,0.33312920532434337
HQ03,DEPT24,SEC231,2025-12,4,2,2,4,4,4,1,1,0,2,2.965588687965741,51.890242962720635,28,18,12,9,23252.020809413596,0.1414574422349847
HQ03,DEPT24,SEC232,2025-12,6,6,1,7,2,2,2,1,1,2,2.760672563129006,33.96244262035899,31,26,19,14,48269.491664371824,0.07911516130695587
HQ03,DEPT24,SEC233,2025-12,2,4,2,3,1,2,2,1,2,0,2.531925562926531,24.28798313568156,18,9,8,6,13996.372956847546,0.015740039506873086
HQ03,DEPT24,SEC234,2025-12,5,6,2,3,2,0,0,2,3,1,1.8610679337955625,13.971106810069086,25,19,10,6,13250.743478583849,0.0876513557410665
HQ03,DEPT24,SEC235,2025-12,6,7,2,1,1,1,0,2,2,0,2.5783040629204357,22.503894909885265,26,16,7,2,30851.046373329595,0.031046480419788254
HQ03,DEPT24,SEC236,2025-12,5,4,3,2,1,4,2,1,0,1,2.0935592546231185,10.379561799063088,18,10,8,5,34809.138353222945,0.07559321346206561
HQ03,DEPT24,SEC237,2025-12,9,7,1,6,2,2,1,1,0,3,1.7548608418430507,19.29785380962813,32,18,13,8,16254.04161774592,0.04576875363074057
HQ03,DEPT24,SEC238,2025-12,4,3,1,7,1,3,1,1,4,0,3.250886196737767,14.124409274258257,17,12,7,4,24824.163615247035,0.4414475918979471
HQ03,DEPT24,SEC239,2025-12,8,6,4,5,0,2,2,0,1,1,3.117223279303368,14.903784426403924,29,18,11,4,6121.570063876717,0.7699975322793893
HQ03,DEPT24,SEC240,2025-12,6,5,1,5,1,3,1,1,0,1,1.4544857053432274,8.342023925196465,21,15,11,2,5292.981761881806,0.07105507935290527
HQ03,DEPT25,SEC241,2025-12,5,1,2,4,0,1,1,2,0,1,2.6040303433659044,19.618292604616375,18,12,5,4,26752.103583166292,0.05295372641173409
HQ03,DEPT25,SEC242,2025-12,10,5,8,5,5,3,1,1,1,0,3.8516263399537336,39.03120006206899,37,29,17,13,80110.66314186253,0.08879819690612985
HQ03,DEPT25,SEC243,2025-12,6,4,3,1,4,0,0,5,1,0,3.9382178892541897,46.15495853062629,45,27,19,11,31651.149840962375,0.11157437439638695
HQ03,DEPT25,SEC244,2025-12,4,6,4,4,4,0,3,1,0,0,3.892466019728077,42.447799822954316,23,14,4,2,7822.665290597283,0.5270165347435748
HQ03,DEPT25,SEC245,2025-12,3,6,2,7,1,2,0,2,1,0,2.7555570616897103,33.22783718634397,43,19,11,8,42638.93048348227,0.0983986451142329
HQ03,DEPT25,SEC246,2025-12,4,7,5,4,1,3,2,3,1,0,2.022297285398624,8.824944384105676,26,16,7,5,2973.197605485772,0.5182050642492555
HQ03,DEPT25,SEC247,2025-12,8,7,7,4,2,2,2,2,3,3,1.8602398116794505,23.367430308971322,27,11,3,3,6757.871403227378,0.46015842147484126
HQ03,DEPT25,SEC248,2025-12,9,2,2,1,2,1,2,2,0,0,3.0667295992246624,23.010943618044998,32,18,11,7,39370.07036888128,0.2591484041094565
HQ03,DEPT25,SEC249,2025-12,5,6,3,4,1,2,2,1,2,1,3.104175100668657,27.953562366115147,29,17,10,10,46152.33472670002,0.09855756693686817
HQ03,DEPT25,SEC250,2025-12,3,2,6,2,3,3,1,3,0,2,4.265527647760309,25.28474118387628,20,13,8,6,18292.510929162105,0.018397303748654188
HQ03,DEPT26,SEC251,2025-12,10,10,1,3,2,1,4,1,2,2,3.994797452248749,52.93651895129821,45,30,20,10,55916.10864354601,0.3158695532111847
HQ03,DEPT26,SEC252,2025-12,5,4,8,3,3,0,1,1,1,2,2.5953463351915613,28.065564303742047,42,24,16,9,39860.23755483752,0.100336851706763
HQ03,DEPT26,SEC253,2025-12,4,1,4,3,0,5,0,1,1,3,1.758617418027286,9.436374037351136,19,7,4,2,9574.357502419984,0.39001337840968753
HQ03,DEPT26,SEC254,2025-12,3,7,7,4,0,6,1,2,1,0,2.4310242996978033,20.29529946484486,33,17,12,7,35361.00900666433,0.1747965725963121
HQ03,DEPT26,SEC255,2025-12,4,5,5,4,2,1,0,0,1,1,2.9330150410150546,16.29155591649902,29,13,8,5,17921.00009293154,0.5196934816229832
HQ03,DEPT26,SEC256,2025-12,0,5,3,2,2,2,1,0,2,0,2.532661849580744,20.873281699670198,41,22,12,10,22922.08415216369,0.35322356669330807
HQ03,DEPT26,SEC257,2025-12,4,1,3,6,0,3,3,0,3,0,2.220510361816005,10.973389661661699,30,17,12,6,46628.48284708021,0.13172600367887285
HQ03,DEPT26,SEC258,2025-12,3,6,13,2,1,1,3,2,2,0,2.9698447693586236,20.837201661468143,46,31,18,14,24745.58902817759,0.5231803578503376
HQ03,DEPT26,SEC259,2025-12,6,5,7,1,1,1,0,0,1,1,2.2787220706616442,35.94831330896379,41,28,19,13,48917.409218671775,0.13169794762148962
HQ03,DEPT26,SEC260,2025-12,8,2,3,2,2,4,1,2,1,0,2.18185813814014,20.269449626449077,18,8,8,7,24861.799479112342,0.24839645303911767
HQ03,DEPT27,SEC261,2025-12,6,1,2,3,3,1,5,0,0,1,3.0313512948595376,20.053765881529,22,17,6,5,21997.1157798162,0.0889712860604125
HQ03,DEPT27,SEC262,2025-12,6,4,4,4,4,1,1,1,4,0,2.3615131927945074,19.40988932645351,33,23,13,10,22855.250615164623,0.019963744757761446
HQ03,DEPT27,SEC263,2025-12,3,2,2,3,1,4,3,3,1,1,2.960732003203788,6.4204100226849405,16,7,6,3,4408.864877753066,0.20922714699008305
HQ03,DEPT27,SEC264,2025-12,6,2,7,3,1,2,2,0,2,0,2.9910407626739053,30.726078332061228,19,13,8,6,44502.845996647375,0.2968751803784559
HQ03,DEPT27,SEC265,2025-12,7,5,3,5,1,3,2,2,1,1,1.8243063810584856,21.360163155784328,20,10,5,2,6352.786811012423,0.3534910869344597
HQ03,DEPT27,SEC266,2025-12,3,5,4,2,1,2,0,1,1,1,2.296911987399715,26.191382835775116,17,8,7,4,3241.961924274886,0.23470510272529838
HQ03,DEPT27,SEC267,2025-12,8,4,3,2,4,1,1,3,1,1,4.49615204101238,40.11533978642052,31,24,15,9,83782.53984314053,0.057195317251547834
HQ03,DEPT27,SEC268,2025-12,6,8,2,3,1,4,3,2,1,0,1.8099010414354213,14.62135233095,23,19,15,11,47336.764115151316,0.3513741280401958
HQ03,DEPT27,SEC269,2025-12,7,6,4,6,4,3,0,1,2,2,1.2958553031078008,11.150159879763756,16,8,5,2,0.0,0.22526069661937795
HQ03,DEPT27,SEC270,2025-12,6,1,1,3,2,2,1,1,0,2,1.4167339629022926,15.440265980502888,21,11,2,1,0.0,0.5461938472940404
HQ03,DEPT28,SEC271,2025-12,9,3,4,2,1,2,2,0,0,1,2.746118558242623,9.258191887730522,16,8,5,4,10037.045265899604,0.21923240734159344
HQ03,DEPT28,SEC272,2025-12,3,2,3,0,3,1,2,0,2,3,2.747856209032398,12.395083888727642,16,7,4,2,5659.486470993919,0.47161207669597216
HQ03,DEPT28,SEC273,2025-12,8,0,2,2,1,0,0,1,1,1,2.6086587506303647,18.041854337512394,24,10,6,4,20824.633614503477,0.02008595186946025
HQ03,DEPT28,SEC274,2025-12,6,5,2,1,1,0,5,1,3,0,4.157718307907834,24.258483763206748,30,16,11,6,20689.0398732837,0.3516021577784448
HQ03,DEPT28,SEC275,2025-12,5,4,5,2,4,0,1,2,2,1,1.066634056259991,7.401892315521184,30,17,10,7,27089.668373778517,0.15548395270988238
HQ03,DEPT28,SEC276,2025-12,8,3,3,3,1,2,3,1,3,1,3.122321688587604,24.485891694668478,23,10,8,5,19525.525608924898,0.45336852998301647
HQ03,DEPT28,SEC277,2025-12,6,10,5,2,2,2,1,1,2,0,4.695024686238859,31.87236709867356,30,23,15,10,58319.11555739321,0.1912601432693088
HQ03,DEPT28,SEC278,2025-12,6,3,4,3,1,2,2,0,2,0,1.8317590456250712,12.999130123330222,16,8,5,4,16565.675726758524,0.2096791285736239
HQ03,DEPT28,SEC279,2025-12,5,0,4,3,0,1,0,0,2,1,2.379922016270211,14.004031085326334,22,7,4,2,19845.719435794617,0.30411520993211966
